medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
96747A174B16F9DECC6ED1B4FA3CF919,96F14EB2C4DE30DF028EDEC1E15CF7EA,VTS,1,,2013-01-19 17:18:00,2013-01-19 17:39:00,1,1260,3.39,-73.995522,40.739222999999996,-73.960701,40.769642,CRD,16.0,0.0,0.5,4.0,0.0,20.5
F3C1838DEEEC604BEF83435252E88AD1,827271F24820F6131343F851806A3848,VTS,1,,2013-01-04 13:35:00,2013-01-04 13:39:00,1,240,0.06,-73.981903,40.740520000000004,-73.97605899999999,40.748859,CSH,5.0,0.0,0.5,0.0,0.0,5.5
282DCAD1FE61D972E2F8F7BB6C8E3AC5,EFF41D2F50E58C2A9D17ADB1B4F195A3,VTS,1,,2013-01-19 22:59:00,2013-01-19 23:18:00,1,1140,7.41,-74.003342,40.734221999999995,-73.96035,40.814696999999995,CRD,23.5,0.5,0.5,4.8,0.0,29.3
F55993E6D22D458A8F4A69AB38FF48CE,FD4BAC45FEEDBA823F7474E626AC057D,CMT,1,N,2013-01-22 11:10:38,2013-01-22 11:34:18,1,1419,2.6,-74.004837,40.737353999999996,-73.976372,40.760616,CRD,15.5,0.0,0.5,2.0,0.0,18.0
716A65DC0B0715972933553192F24FD8,446CEC63707C5528C7F9CE28370FCCA6,VTS,1,,2013-01-29 16:18:00,2013-01-29 16:21:00,1,180,0.53,-73.986267,40.740093,-73.991837,40.739765000000006,CSH,4.0,1.0,0.5,0.0,0.0,5.5
34F9EE575945A2C7C3E07AF6EE097F22,6577D77DB1F3EBF84ABC750259F4B240,VTS,1,,2013-01-20 19:37:00,2013-01-20 19:45:00,1,480,2.69,-73.951462,40.712486,-73.98865500000001,40.722565,CSH,10.0,0.0,0.5,0.0,0.0,10.5
C5A1C71D1E3E57E9425B3B6FE9BC5D67,488F92C2FB7EF64C9B2AF3CFFB1FC38C,VTS,1,,2013-01-24 21:20:00,2013-01-24 21:28:00,1,480,1.87,-73.982292,40.765858,-74.00071,40.747223,CSH,8.0,0.5,0.5,0.0,0.0,9.0
6CFD873E022CF54335283AC5E143EDE9,171CAF11B67437CF95F603760667569F,CMT,1,Y,2013-01-30 02:30:37,2013-01-30 02:42:21,1,704,6.9,-73.945976,40.777531,-73.92873399999999,40.864525,CSH,20.5,0.5,0.5,0.0,0.0,21.5
FCC037120B4287337868BA53FD007782,2C249968D2CD72243CC987C110A73BF1,VTS,1,,2013-01-13 18:59:00,2013-01-13 19:19:00,6,1200,2.16,-74.00833100000001,40.735386,-73.98584699999999,40.719414,CRD,13.0,0.0,0.5,2.6,0.0,16.1
068E60978107934BA1AA0B42AD54E395,EFE76F29968EE7273B67294C01079D61,CMT,1,N,2013-01-25 22:25:41,2013-01-25 22:39:22,2,821,2.6,-73.984451,40.773959999999995,-73.950462,40.783604,CRD,11.5,0.5,0.5,1.5,0.0,14.0
5179CF252E94452FD5248CBFCF457AA3,D25B627CCBBF1E8D8281140D0547299D,CMT,1,N,2013-01-01 04:56:07,2013-01-01 05:26:17,1,1809,8.0,-73.929665,40.693913,-73.990089,40.762347999999996,CSH,27.5,0.5,0.5,0.0,0.0,28.5
83D59E3D62B6E461BEF2304817CF6992,B7BF9A4D103B9EAC2B22E975CC9C671C,CMT,1,Y,2013-01-07 08:37:15,2013-01-07 08:45:37,1,501,0.7,-73.97535699999999,40.748669,-73.98661,40.749321,CSH,7.0,0.0,0.5,0.0,0.0,7.5
85C1F31BEA911220B707D523EECBC5C7,02AABC8F26470042325B9CBBBD49122E,VTS,1,,2013-01-07 17:27:00,2013-01-07 17:40:00,1,780,2.56,-73.98219300000001,40.762695,-73.951729,40.777821,CRD,11.5,1.0,0.5,2.5,0.0,15.5
69BF4241E4CC7D2B17DDE57C971F0697,FADF094086613D4B491B2BF85FFC8BF9,CMT,1,N,2013-01-24 10:51:50,2013-01-24 11:03:08,1,678,2.0,-73.96862800000001,40.764767,-73.991112,40.750458,CSH,9.5,0.0,0.5,0.0,0.0,10.0
EFC538242600F2FCBFCA70BFC0A22CF0,A19CA52E8D354018EF2EE45EAF62F8EB,VTS,1,,2013-01-24 21:20:00,2013-01-24 21:26:00,1,360,1.22,-73.98129300000001,40.747147,-73.967995,40.751301,CRD,6.5,0.5,0.5,1.0,0.0,8.5
7EEAE7CDAFC4D42FEF61D5F69246F671,5998C9D11CBD8A5B9C117D21A05813A5,CMT,1,N,2013-01-22 07:52:42,2013-01-22 08:04:33,1,711,2.9,-73.996696,40.723331,-73.99051700000001,40.693573,CRD,11.5,0.0,0.5,2.0,0.0,14.0
AB80E0F46504CB0CF484213D85B7491A,E5ED7E757896D5B2E6C2EBFA3BA0BEED,CMT,1,N,2013-01-14 05:30:45,2013-01-14 05:35:24,1,279,1.2,-73.979225,40.740379,-73.992577,40.730003,CRD,6.0,0.5,0.5,1.0,0.0,8.0
2EA5D18CAF83A21050F419EED610702D,1C1A7720FD43DDA538A0AC5BCBA0EB31,VTS,1,,2013-01-05 18:49:00,2013-01-05 19:22:00,5,1980,7.14,-73.991753,40.749977,-74.003716,40.715908,CRD,27.5,0.0,0.5,3.0,0.0,31.0
58AD09954EA1C669F8456A9431B4066F,817052E1DE5975D5C13D90DD2D413735,VTS,1,,2013-01-31 19:54:00,2013-01-31 20:10:00,1,960,2.93,-73.988724,40.759708,-73.954933,40.777679,CRD,13.0,1.0,0.5,2.8,0.0,17.3
35A5A89EEDD357DEF9E83650E20305F5,AD6ED42D6ED9E1F8D909668B4001A2DB,VTS,1,,2013-01-14 12:59:00,2013-01-14 13:07:00,1,480,1.81,-73.955177,40.783153999999996,-73.973206,40.764454,CSH,9.0,0.0,0.5,0.0,0.0,9.5
782B981D6269C5EDC19FA619EB3D90C1,6D35DB4543D2DA54DD9FFE7EF41EC71A,VTS,1,,2013-01-10 11:30:00,2013-01-10 11:38:00,1,480,1.52,-73.974594,40.754364,-73.96000699999999,40.770531,CRD,7.5,0.0,0.5,1.5,0.0,9.5
9BA0A7F9E143615D6168F9A8DD42EACF,8365C11A02A0EE24752EAA52C5A9ADA0,VTS,1,,2013-01-17 16:42:00,2013-01-17 16:49:00,1,420,1.51,-73.940376,40.793587,-73.95324699999999,40.775867,CRD,7.5,1.0,0.5,1.7,0.0,10.7
738832866F8EEC8A5284E7CEB18ECE80,23E6CB58321E70D39AE154EBBB20E50A,VTS,1,,2013-01-19 23:38:00,2013-01-19 23:56:00,1,1080,5.07,-73.989639,40.771351,-74.01673100000001,40.709362,CSH,18.5,0.5,0.5,0.0,0.0,19.5
B3477BC013CCE4D6E58E84248DFDEE5B,6D7701C51B7F08ADE969B8A1C5C675E4,CMT,1,N,2013-01-21 17:14:53,2013-01-21 17:31:07,1,973,2.3,-73.982941,40.761402000000004,-73.957413,40.771023,CSH,12.5,0.0,0.5,0.0,0.0,13.0
44A9317ED200E7C828576AEAC723767B,ADA77A4555905F52EF1C3B99CB1F45B6,CMT,1,N,2013-01-15 22:39:36,2013-01-15 22:52:20,1,763,2.4,-73.986008,40.740967,-73.983376,40.766907,CRD,11.5,0.5,0.5,2.5,0.0,15.0
15888078493E6FCD07E72E7C2AFF5CAF,E7DFDB90876CC323B101F88AB3829AC9,VTS,1,,2013-01-09 07:28:00,2013-01-09 07:45:00,2,1020,4.04,-73.94901999999999,40.777546,-73.982445,40.74725,CRD,15.5,0.0,0.5,2.0,0.0,18.0
8424E0447C0EE1AD020AD111950CC8C5,F0A6403777C002206E46D73E356423E2,CMT,1,N,2013-01-19 00:35:55,2013-01-19 00:47:06,1,671,7.2,-73.916679,40.771313,-73.83721899999999,40.716206,CRD,21.5,0.5,0.5,4.0,0.0,26.5
6C397F9616F28003940B3A6E3CBB2DFA,2C711C35C4F1676C8B3C301C78F9CE82,VTS,1,,2013-01-06 15:32:00,2013-01-06 15:46:00,1,840,6.47,-73.971184,40.757801,-74.015495,40.708,CRD,20.0,0.0,0.5,2.5,0.0,23.0
D23717765C6926E46BC0A0B5EDA361C5,B8CB40F109A1EF87B0B43EE3B042A663,CMT,1,N,2013-01-04 22:42:45,2013-01-04 22:51:09,1,504,1.8,-73.981659,40.773682,-73.97835500000001,40.755512,CSH,8.5,0.5,0.5,0.0,0.0,9.5
FAE867EE8DB8C751334050FDBE3E4B95,18E3A77D4354B3CDA4DA9FE8E3E696DB,CMT,1,N,2013-01-28 12:35:37,2013-01-28 12:42:54,1,437,0.9,-73.960495,40.761806,-73.963753,40.770733,CSH,6.5,0.0,0.5,0.0,0.0,7.0
71D8C6F5124C9D30FAC0AE2AADBDE722,745632E3DC8B1C5707ED02533B17B944,CMT,1,N,2013-01-25 08:31:57,2013-01-25 08:36:02,1,245,0.8,-73.999397,40.754265000000004,-73.989731,40.760559,CRD,5.0,0.0,0.5,2.0,0.0,7.5
4B20C5B8EBF5D6A4A14C928DF5AD99E9,6DC7AB45A4E2AC617778915768A666B7,VTS,1,,2013-01-31 14:27:00,2013-01-31 14:39:00,2,720,0.93,-73.983345,40.756126,-73.974037,40.762932,CRD,9.0,0.0,0.5,2.7,0.0,12.2
70EFF9C301B810B7946734EF99D5811C,BD531DBC3A9CF52A4989B7C2597A5C88,CMT,1,N,2013-01-23 17:13:46,2013-01-23 17:33:48,1,1202,3.3,-73.93938399999999,40.805149,-73.96015200000001,40.781760999999996,CRD,15.5,1.0,0.5,4.25,0.0,21.25
80722613B4DD41E483DC086543FD2A9B,E90D250595871F117E5DA4F0B9A2EC9F,CMT,1,N,2013-01-08 19:03:49,2013-01-08 19:08:07,1,258,1.1,-73.968643,40.799004,-73.979301,40.784966,CSH,6.0,1.0,0.5,0.0,0.0,7.5
79C51E046EBC2366D912B6ECAD0096ED,EEAC725701E0CE5C33DE6FADE51C340E,CMT,1,Y,2013-01-28 17:50:50,2013-01-28 17:53:49,1,178,0.5,-73.965187,40.75547,-73.959709,40.762928,CRD,4.0,1.0,0.5,1.0,0.0,6.5
3F0E768DAA2BC7BB4E7A017728B10750,6FFF8BD978AD5575B35BEB999FC1E260,CMT,1,N,2013-01-03 16:17:45,2013-01-03 16:22:00,1,254,0.5,-73.95082099999999,40.77095,-73.949692,40.773792,CSH,4.5,1.0,0.5,0.0,0.0,6.0
AC5B23EF01D0897DB3819F9B722BF424,BCC860CC49909896E55E6DA1B5B7247F,VTS,1,,2013-01-24 00:39:00,2013-01-24 00:41:00,1,120,0.59,-73.98309300000001,40.758781,-73.989357,40.752399,CRD,4.0,0.5,0.5,1.12,0.0,6.12
3A62FC146F7D6152FB9596D4AF3AA164,36A3B1D0C46AE7D8A630A18EF1E24EB8,VTS,1,,2013-01-27 14:46:00,2013-01-27 14:56:00,1,600,1.23,-73.987785,40.743652000000004,-73.987785,40.743652000000004,CRD,8.0,0.0,0.5,1.6,0.0,10.1
9CE04AFA391F5F6D280D5F47D7FF95FD,00A3C5AD12E5AE6EF174D5C850F7CF86,CMT,1,N,2013-01-17 14:06:23,2013-01-17 14:22:58,1,994,2.9,-73.946083,40.777546,-73.97605899999999,40.751129,CRD,14.0,0.0,0.5,2.5,0.0,17.0
25C658F4C40A8699C1A363391813FB7A,181D6924F0D9DAD0588CC320A4CECBAE,VTS,1,,2013-01-01 20:27:00,2013-01-01 20:35:00,5,480,1.96,-74.00170899999999,40.719440000000006,-73.992416,40.724644,CSH,9.0,0.5,0.5,0.0,0.0,10.0
476FCAC20818836616D8469E20160B07,2529139726E426B8F0A18633F30F03D6,VTS,1,,2013-01-24 22:04:00,2013-01-24 22:10:00,1,360,2.2,-73.97647099999999,40.762127,-73.95491,40.784206,CSH,8.0,0.5,0.5,0.0,0.0,9.0
0F47BD0497E64B4E1B1675904E86B273,DF094E627C2F6B8304C90363A203C59E,VTS,1,,2013-01-31 00:04:00,2013-01-31 00:17:00,1,780,3.87,-73.962303,40.671642,-73.992767,40.715195,CRD,14.5,0.5,0.5,3.0,0.0,18.5
ABA137B75D5BA45ADF7D1C013899391F,EB5E81B83F531968EBE7629091D568E0,VTS,1,,2013-01-19 05:17:00,2013-01-19 05:23:00,1,360,1.48,-73.974586,40.751781,-73.988258,40.764046,CSH,7.0,0.5,0.5,0.0,0.0,8.0
B41B287668F1D0E3644F0D14406A0952,F80CFB4D132B9EF816E1B0ECCEE236B0,VTS,1,,2013-01-16 15:00:00,2013-01-16 15:09:00,2,540,1.21,-73.96315,40.777817,-73.967407,40.764263,CRD,7.5,0.0,0.5,1.88,0.0,9.88
CB7268314C103D3A50006EFF8CEEA607,21E917081CDF584191B87E1B1106FC1A,VTS,1,,2013-01-20 11:29:00,2013-01-20 11:34:00,6,300,0.99,-73.955109,40.788837,-73.956757,40.778252,CSH,6.0,0.0,0.5,0.0,0.0,6.5
AAB230C25ED215118874E0B3F3ACF268,3D50C0A0688FCBA19B8EDBE23AE63AFA,CMT,2,N,2013-01-26 13:28:03,2013-01-26 14:13:13,1,2709,17.8,-73.782173,40.644787,-73.98249799999999,40.747437,CSH,52.0,0.0,0.5,0.0,0.0,52.5
6C125C5EA35888CA6A7E015E2AA3A35A,7E38B469835446F0DBEE0B25988B7571,CMT,1,N,2013-01-17 19:57:38,2013-01-17 20:10:24,1,765,3.1,-73.95285,40.772438,-73.98964699999999,40.756702000000004,CRD,12.0,0.5,0.5,2.6,0.0,15.6
85E0A289F58009CF568A928219082EDC,F7E2E1CFA6F19E9B0D486C3B0D6E4C93,CMT,1,N,2013-01-15 22:14:53,2013-01-15 22:19:41,1,287,1.8,-73.989853,40.741756,-73.981514,40.763084,CSH,7.0,0.5,0.5,0.0,0.0,8.0
B72920C0AE846F67D1163001571A8CDE,44DA1260BFD285CA8F126616A0B86EA9,VTS,1,,2013-01-12 18:19:00,2013-01-12 18:33:00,1,840,1.77,-73.99185899999999,40.754841,-74.00282299999999,40.718399,CRD,10.5,0.0,0.5,1.0,0.0,12.0
34FC27F60C0382699957BA60FB1C9125,CB87C0FF2ADD5953FC8D348FEBBC6037,VTS,1,,2013-01-11 22:49:00,2013-01-11 23:00:00,6,660,3.93,-73.99225600000001,40.724899,-73.959793,40.710617,CSH,13.0,0.5,0.5,0.0,0.0,14.0
138D16AF85DD32E690131E61AB581027,297FBB63FE6223D1F61C13CF32D2682B,CMT,1,N,2013-01-13 19:09:06,2013-01-13 19:16:00,1,414,1.3,-73.99787099999999,40.724106,-74.008392,40.735306,CRD,7.0,0.0,0.5,1.87,0.0,9.37
62E9ECD44B7177AB241585042CE642A4,7222C0DF0D2DC3268A7820C7DB335529,CMT,1,N,2013-01-10 21:09:54,2013-01-10 21:12:22,1,147,0.6,-73.95859499999999,40.78083,-73.956757,40.774204,CSH,4.0,0.5,0.5,0.0,0.0,5.0
8F952E466DCBBC7453C2DA4A9B4364ED,CE77D3120C8FD89C4591293922D53388,VTS,1,,2013-01-16 14:06:00,2013-01-16 14:41:00,1,2100,10.84,-73.981934,40.780869,-73.862938,40.7672,CRD,37.0,0.0,0.5,11.1,4.8,53.4
DF25E6B358B5CA11E57AEB3738BE3043,0613A860C64F31C9F10E5A37F6F014A3,VTS,1,,2013-01-05 22:50:00,2013-01-05 22:52:00,2,120,0.71,-73.976105,40.791294,-73.98101,40.784659999999995,CRD,4.5,0.5,0.5,1.5,0.0,7.0
B65FA1744EEB0CA74CBFCEF42534F998,3D977B03E6CCD7A49BD7172DDCAD971A,VTS,1,,2013-01-17 00:17:00,2013-01-17 00:33:00,1,960,3.24,-73.982262,40.764938,-73.993515,40.736,CRD,13.5,0.5,0.5,3.5,0.0,18.0
2F2489394E84EC5849207A5C56C14D5B,300F672FEDA5A24399F09FEA75C85B9A,CMT,1,N,2013-01-31 11:38:50,2013-01-31 11:43:29,1,278,1.2,-73.92952,40.819523,-73.92952,40.819523,CRD,6.0,0.0,0.5,1.3,0.0,7.8
64B5BDD93342FC1DD74C67C82E53CDA2,C3E4D19C7944CF522FE982679676DC0A,CMT,1,N,2013-01-20 14:32:22,2013-01-20 14:37:39,1,316,1.0,-73.974228,40.793976,-73.974602,40.783493,DIS,5.5,0.0,0.5,0.0,0.0,6.0
25E1299A0153252AC4615AB537C3A0B3,8E4C61284BC5E57A183FDBCB2EC565A5,CMT,1,N,2013-01-13 18:53:42,2013-01-13 19:03:13,1,570,1.3,-74.000839,40.757969,-73.983871,40.762966,CSH,8.0,0.0,0.5,0.0,0.0,8.5
A7451B1FCC3869942789495ADAAB75D8,C2E51D70A515F24EF07EBF4EE276498B,VTS,1,,2013-01-14 16:39:00,2013-01-14 16:50:00,1,660,2.06,-73.965553,40.790378999999994,-73.959106,40.772453000000006,CRD,9.5,1.0,0.5,1.0,0.0,12.0
90EEF25B57D016CC40B0AE23C19AEE8A,51D4B5773FF1EAB70A73074946173717,VTS,1,,2013-01-20 22:01:00,2013-01-20 22:06:00,5,300,0.82,-73.98981500000001,40.738941,-73.990211,40.746361,CRD,5.0,0.5,0.5,1.1,0.0,7.1
9DC9E6A87805440BC1222380A37626DA,1102D9FBF8195B1A4D1CB5E7E621808B,CMT,1,N,2013-01-14 22:57:22,2013-01-14 23:02:23,1,300,1.4,-73.97622700000001,40.758224,-73.97377,40.743824,CRD,6.0,0.5,0.5,1.4,0.0,8.4
541F30BF9781EC064CFFBEB137C54DCA,EFA527EC9F7A2B4E3B18E1D6DDD9CD80,VTS,1,,2013-01-11 23:12:00,2013-01-11 23:24:00,5,720,3.23,-73.993057,40.720154,-73.984222,40.754761,CRD,12.5,0.5,0.5,3.25,0.0,16.75
5C7D1231937EF7F6E2481C3CFBF10B25,47BB8746DEC29D70A6AB5EF0F1731D5C,CMT,1,N,2013-01-31 08:24:42,2013-01-31 08:36:20,1,698,2.2,-73.981491,40.754554999999996,-73.99771899999999,40.733715000000004,CSH,10.0,0.0,0.5,0.0,0.0,10.5
D2AF165D84B36CAFD567D3B1460CABA9,39D516F4B267C8AE0F6732958AC2DA21,CMT,1,N,2013-01-30 23:44:15,2013-01-30 23:51:01,3,406,2.2,-73.972977,40.785374,-73.976318,40.760563,CRD,8.5,0.5,0.5,10.0,0.0,19.5
259E34D22B4C70788FC2838A88582DCC,EE278E3FFB4311B5C1551498F7D3B0B6,CMT,1,N,2013-01-07 22:36:31,2013-01-07 22:43:23,3,411,1.2,-73.986519,40.747982,-73.972954,40.753143,CSH,7.0,0.5,0.5,0.0,0.0,8.0
F687F5186616DA9897728700E265F186,CF2EDF8923B8DD33D100CDEE81CCFB6B,CMT,1,N,2013-01-28 07:08:25,2013-01-28 07:25:37,1,1031,7.8,-74.016014,40.715076,-73.973282,40.763870000000004,CRD,23.5,0.0,0.5,4.8,0.0,28.8
3B615B3D42E5CEF88038CB584B9C57E3,7AB1827A80CE916182237F45984F61D6,CMT,1,N,2013-01-20 01:25:21,2013-01-20 01:35:18,1,596,2.5,-73.97348000000001,40.752686,-74.004936,40.744785,CRD,10.0,0.5,0.5,2.2,0.0,13.2
7BF28AD5D64165E868B86F60946CA5DE,860113B2C9AC2279699384DBC10C927B,VTS,2,,2013-01-23 14:30:00,2013-01-23 15:02:00,1,1920,17.24,-73.974075,40.754673,-73.78293599999999,40.644034999999995,CSH,52.0,0.0,0.5,0.0,0.0,52.5
39A74AC6E79FED37A11EC2EB2B8610AF,5418ACEDE3949321375E297F7E0C3A5C,CMT,1,N,2013-01-15 11:21:28,2013-01-15 11:35:44,1,855,1.1,-73.982109,40.743126000000004,-73.975967,40.756972999999995,CRD,10.0,0.0,0.5,1.0,0.0,11.5
9FEE9556D0BF20B0B8A399A69012CB27,952F0DF86102DEDB7A94E16365580ACE,VTS,1,,2013-01-09 12:56:00,2013-01-09 13:04:00,1,480,1.48,-73.999115,40.745472,-74.005325,40.728657,CRD,7.5,0.0,0.5,1.88,0.0,9.88
E3FD0A4DE92A3B02B63C343FDEE99BAC,DCF3039C793D6A493B27482A16662E3C,VTS,1,,2013-01-17 21:09:00,2013-01-17 21:11:00,1,120,0.84,-73.942284,40.786469,-73.935875,40.795277,CSH,4.5,0.5,0.5,0.0,0.0,5.5
D9798B9418860093A40370B5146DE691,5E1BA0DF7E77362BFE4DDD57470B766F,CMT,1,N,2013-01-03 10:02:13,2013-01-03 10:24:27,1,1334,6.0,-73.988838,40.745135999999995,-73.989418,40.702296999999994,CRD,22.0,0.0,0.5,5.62,0.0,28.12
FE5FF9991AB773C6819718221DFA7F89,6C34C9731F3020D6F2E0727369341894,CMT,1,N,2013-01-15 00:11:29,2013-01-15 00:29:54,1,1104,4.6,-73.98710600000001,40.755951,-73.91774699999999,40.74321,DIS,17.5,0.5,0.5,0.0,0.0,18.5
233A82C360F466ADDF17B431C2BB8A2E,00E7A57A0BE35F05DAAAA5E12A813D09,CMT,1,N,2013-01-25 09:56:44,2013-01-25 10:01:10,3,265,0.7,-73.982292,40.769024,-73.982056,40.773685,CSH,5.0,0.0,0.5,0.0,0.0,5.5
981F994EA2D21492D75D1B357925A95A,1A1E34F64AAF6BB66AE2F5A939C61F12,VTS,1,,2013-01-15 10:41:00,2013-01-15 10:48:00,1,420,1.48,-73.964027,40.77655,-73.98290300000001,40.771858,CRD,7.5,0.0,0.5,1.5,0.0,9.5
76AC5C0F44D07BA5A2291F19E730B0B9,2FD522EC60D2079D36F88AFA0D1C188B,VTS,1,,2013-01-10 13:04:00,2013-01-10 13:13:00,1,540,1.02,-73.986763,40.735638,-74.001137,40.740147,CSH,7.5,0.0,0.5,0.0,0.0,8.0
310F4031C60C5B9BF305C9E9E63A2C3D,844675068D53E43CDED80EE8C338214D,VTS,1,,2013-01-12 01:39:00,2013-01-12 02:06:00,2,1620,6.66,-73.973907,40.764267,-73.981155,40.689308000000004,CRD,23.5,0.5,0.5,6.0,0.0,30.5
C61EBE0BFDD0A348B083267DE989FEF5,7C36013218D83B6651882B4D85588B9F,VTS,1,,2013-01-01 22:28:00,2013-01-01 22:39:00,1,660,2.61,-73.99588,40.725964000000005,-73.977249,40.752155,CSH,11.0,0.5,0.5,0.0,0.0,12.0
22968DDD297D978EA7CC50749C68C826,73E8F63D74DC01BE386D25C60892BE80,CMT,1,N,2013-01-29 16:59:54,2013-01-29 17:01:52,1,117,0.5,-73.973663,40.794804,-73.978371,40.78804,DIS,4.0,1.0,0.5,0.0,0.0,5.5
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,1,,2013-01-07 07:26:00,2013-01-07 07:34:00,4,480,1.91,-74.001305,40.746387,-73.976555,40.747498,CSH,8.5,0.0,0.5,0.0,0.0,9.0
78582AE083783A50137204697BC9A3EF,900DB0AB833BFD671849B36D58A69BC1,VTS,1,,2013-01-26 10:55:00,2013-01-26 10:59:00,5,240,0.7,-73.965164,40.791088,-73.97052,40.78371,CSH,5.0,0.0,0.5,0.0,0.0,5.5
0CAC8E999E3D3D98C663789471618315,0AC435FA472A0BB3435C30967499E2DF,VTS,1,,2013-01-02 16:41:00,2013-01-02 16:48:00,1,420,1.2,-73.99610899999999,40.753651,-73.987549,40.757553,CSH,7.0,1.0,0.5,0.0,0.0,8.5
EBFEEFD12AF5D3944326105CDDB39803,6D0C1096A5AC913E39CF89343DD46DB7,CMT,1,N,2013-01-27 06:40:25,2013-01-27 06:45:20,1,295,0.8,-73.989838,40.716934,-73.996758,40.720486,CRD,5.5,0.0,0.5,1.2,0.0,7.2
095F8D42CA91224318DAB5683128E057,24BE5CB76322F4D46A6F5867A18D3E11,CMT,1,N,2013-01-20 20:37:17,2013-01-20 20:53:01,1,944,2.9,-74.003723,40.727005,-73.990181,40.760727,CRD,13.0,0.5,0.5,1.25,0.0,15.25
FAAAFA3F332009DC2C69307C73DC7A80,E09AD6ADF1415D4E0AFDF60E7EBC11C5,CMT,1,Y,2013-01-18 12:56:22,2013-01-18 13:01:48,1,325,0.6,-74.00608100000001,40.728153000000006,-73.998726,40.724037,CRD,5.5,0.0,0.5,1.0,0.0,7.0
1E4DC996E5A3D61A918B6F352E063563,F7897B7117BB7375DC195407CD01214D,CMT,1,N,2013-01-08 10:53:34,2013-01-08 11:03:51,1,616,2.0,-73.970528,40.762352,-73.988838,40.736881,CSH,9.5,0.0,0.5,0.0,0.0,10.0
571878C1DE063800B70D5E64FB4CE0DE,B25482704C721C6E237DBF608689E0E2,CMT,1,N,2013-01-15 19:09:47,2013-01-15 19:18:52,1,545,1.1,-73.976753,40.764010999999996,-73.959526,40.76347,CRD,8.0,1.0,0.5,1.0,0.0,10.5
BA5D1D3EDC32A6D4EB8D3647F85CD4C8,EBE8F4063CA94225E162EFD53238371E,VTS,1,,2013-01-08 17:33:00,2013-01-08 17:44:00,2,660,1.65,-73.985497,40.742020000000004,-73.990829,40.739594,CRD,9.0,1.0,0.5,2.0,0.0,12.5
6D06FFDFEAEC7C242979676BB34763BE,B3E13B5DC7838148D2914B5BCB8FA594,CMT,1,N,2013-01-28 17:10:55,2013-01-28 17:31:21,2,1225,3.2,-73.99791,40.724354,-73.984711,40.757874,CSH,15.0,1.0,0.5,0.0,0.0,16.5
E0600C169DAB1E5E301DFF249E5C6ACA,DECB0F82B0C2D182904EC906CB97217B,VTS,1,,2013-01-27 20:43:00,2013-01-27 20:50:00,1,420,2.36,-73.97120699999999,40.787903,-73.974236,40.762592,CSH,9.0,0.5,0.5,0.0,0.0,10.0
4BC01B186758BA0E84FFA208DED36BDE,4E62D88FB83793EF9A6BA2A15FABFCEC,CMT,1,N,2013-01-29 11:26:52,2013-01-29 11:34:07,1,435,1.3,-73.98638199999999,40.74662,-73.991982,40.731152,CSH,7.0,0.0,0.5,0.0,0.0,7.5
C638AA61940FA24F450ED032D64F4C89,F6A5EBEF9B344DAE1347C783D9496E1E,CMT,1,N,2013-01-19 16:20:44,2013-01-19 16:29:48,3,543,1.6,-73.973518,40.763527,-73.991539,40.750088,CSH,8.0,0.0,0.5,0.0,0.0,8.5
49F9115663A2252B8D050F52297482E8,8E5DBCDD8EF1A0A61D0E31B0FAA7AFE4,VTS,1,,2013-01-12 10:30:00,2013-01-12 10:36:00,4,360,0.85,-74.005486,40.725506,-74.00679000000001,40.719635,CRD,5.5,0.0,0.5,1.1,0.0,7.1
E4525F792FCA4B77460F7DEFD3A31E6E,BFA69D2D9FD35C205B57BD018CD83BEA,CMT,1,N,2013-01-16 10:39:25,2013-01-16 10:41:53,1,148,0.4,-73.965958,40.773937,-73.96159399999999,40.777054,CSH,3.5,0.0,0.5,0.0,0.0,4.0
386D507DA2BCAE3134BF3256F616545E,1D6939890F75F1EA045D2CCED93B32A1,VTS,1,,2013-01-23 23:33:00,2013-01-23 23:39:00,1,360,2.16,-73.953835,40.775059000000006,-73.972473,40.749352,CRD,8.5,0.5,0.5,1.0,0.0,10.5
C61EBE0BFDD0A348B083267DE989FEF5,B74B993ABAA6B38A1C7DCB3ACBBD7B17,VTS,1,,2013-01-30 11:18:00,2013-01-30 11:27:00,1,540,0.83,-73.982529,40.745117,-73.97921,40.752869,CRD,7.5,0.0,0.5,1.88,0.0,9.88
9B13A499EA400719BB93B397DC21C2E1,E186FD46D9DFDD9C8CF2139E8435A515,CMT,1,N,2013-01-13 19:19:57,2013-01-13 19:37:12,1,1034,3.9,-73.981224,40.741356,-73.98207099999999,40.782897999999996,CRD,15.5,0.0,0.5,4.8,0.0,20.8
BB66C4C2C3E3C8CF478C6FC399A7E6F1,4401941910C8DDF7265D6BCC0FBC3CDC,VTS,1,,2013-01-12 17:38:00,2013-01-12 17:47:00,1,540,1.88,-73.997002,40.726784,-74.004646,40.737743,CSH,8.5,0.0,0.5,0.0,0.0,9.0
